Id	Description	Name	Title	NpcType	Level	AttackDisType	SkillstrategyIndex	CombatAttrIndex	AttackIntervalTime	ForceId	PathRadius	IsReturnBorn	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	ReviveRate	ReviveTimeBegin_01	ReviveTimeEnd_01	ReviveTimeBegin_02	ReviveTimeEnd_02	DialogID	DialogRadius	DropItemNormalId	FirstDropItemNormalId	DropItemCopyId	IsAttackFly	BelongType	IsImmuneJT	CombatNPC	MissionNpcFlag	Exp	ExpFactor	EnhanceID1	EnhanceID2	EnhanceID3	EnhanceID4	EnhanceID5	EnhanceID6	SilverCoinMin	SilverCoinMax	SilverCoinFactor	GoldCoinRate	GoldCoinDrop	GoldCoinFactor	NpcPaoPaoId	IsCanBeClientSel	IsNoALevelReduc	IsNoPernoctation	IsDisableFaceto	IsCanCatch	CatchFellowId	HuntCollectId	IsCleanLeaveCombat	BornAnimId	BornAnimTime	ScriptID	FinalAttackDrop	ImpactId_01	ImpactId_02	IsDiscareServerLevel	IsLogDropInfo	IsCanRecycle	LifeTime	IsForceUseAdaptAttr	IsUseNavAgent	LeaveCombatImpactId_01	LeaveCombatImpactId_02	IsMissionNPC	HeadInfoHideType	IsHeadBodyLeave
3659	天墟九宫副本-主宫-阻挡-炼狱	巨石		1	150	0	-1	2711	1200	1	20	1	0	0	0	1000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	0	-1	-1	-1	0	0
3660	天墟九宫副本-辅宫1-BOSS-炼狱	冰之灵女		2	125	1	1	309	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	2444	2445	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3661	天墟九宫副本-辅宫2-BOSS-炼狱	火之灵女		2	125	1	1	309	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	2444	2445	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3662	天墟九宫副本-辅宫3-BOSS-炼狱	叶之灵女		2	125	1	1	309	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	2444	2445	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3663	天墟九宫副本-辅宫2-篝火	火种	<采集10次，会被火精灵攻击打断>	1	150	0	-1	169	1200	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3664	天墟九宫副本-辅宫2-小怪	火精灵		0	95	1	1	289	1200	3	20	1	10	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	2446	2447	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3665	天墟九宫副本-辅宫3-小怪	小怪兽		0	95	1	1	289	1200	3	20	1	10	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	2446	2447	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3666	天墟九宫副本-主宫-BOSS1-噩梦	尾火虎		2	241	1	285	2718	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	242511	-1	-1	1	1	1	1	0	345427	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	378601	-1	-1	0	0
3667	天墟九宫副本-主宫-BOSS2-噩梦	毕月乌		2	241	1	291	2724	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	242511	-1	-1	1	1	1	1	0	345427	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	378601	-1	-1	0	0
3668	天墟九宫副本-主宫-BOSS3-噩梦	房日兔		2	241	1	297	2730	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	242511	-1	-1	1	1	1	1	0	345427	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	878600	-1	0	1	1	-1	0	1	378601	-1	-1	0	0
3669	天墟九宫副本-主宫-BOSS4-噩梦	张月鹿	<无敌状态下需寻找对应颜色机关>	2	241	1	303	2736	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	242514	-1	-1	1	1	1	1	0	345427	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	378601	-1	-1	0	0
3670	天墟九宫副本-主宫-小怪1-噩梦	山尊		0	241	1	304	2706	1200	3	20	1	10	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	242510	-1	-1	1	1	1	1	0	19190	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3671	天墟九宫副本-主宫-小怪2-噩梦	毕逋		0	241	1	304	2706	1200	3	20	1	10	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	242510	-1	-1	1	1	1	1	0	19190	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3672	天墟九宫副本-主宫-小怪3-噩梦	锦蛇		0	241	1	304	2706	1200	3	20	1	10	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	242510	-1	-1	1	1	1	1	0	19190	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3673	天墟九宫副本-主宫-小怪4-噩梦	幽灯		0	241	1	304	2706	1200	3	20	1	10	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	242510	-1	-1	1	1	1	1	0	19190	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3674	天墟九宫副本-主宫-小怪5-噩梦	幽灯		0	241	1	304	2706	1200	3	20	1	10	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	242510	-1	-1	1	1	1	1	0	19190	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3675	天墟九宫副本-主宫-小怪6-噩梦	蜚鹿		0	241	1	304	2706	1200	3	20	1	10	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	242510	-1	-1	1	1	1	1	0	19190	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3676	天墟九宫副本-主宫-阻挡-噩梦	巨石		1	150	0	-1	2712	1200	1	20	1	0	0	0	1000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	0	-1	-1	-1	0	0
3677	天墟九宫副本-破阵本-BOSS（血量1）	水灵姬		2	125	1	1	309	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	119	1	1	1	1	0	0	0	2450	2451	2452	2453	2454	2455	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
3678	天墟九宫副本-采集本-BOSS	炎灵姬		2	125	1	1	309	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	119	1	1	1	1	0	0	0	2450	2451	2452	2453	2454	2455	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
3679	天墟九宫副本-守护本-BOSS	叶灵姬		2	125	1	1	309	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	119	1	1	1	1	0	0	0	2450	2451	2452	2453	2454	2455	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
3680	天墟九宫副本-采集本-篝火	火种	<采集10次，会被火精灵攻击打断>	1	150	0	-1	169	1200	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3681	天墟九宫副本-采集本-小怪	火精灵		0	95	1	1	289	1200	3	20	1	10	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	2444	2445	2446	2447	2448	2449	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3682	天墟九宫副本-守护本-小怪	小怪兽		0	95	1	1	289	1200	3	20	1	3	1	5	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	2444	2445	2446	2447	2448	2449	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3683	天墟九宫副本-主宫-宝箱-简单	宝箱	<与我对话开启宝箱>	0	99	1	1	3090	2000	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	771	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3359	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3684	天墟九宫副本-主宫-宝箱-普通	宝箱	<与我对话开启宝箱>	0	99	1	1	3090	2000	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	771	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3359	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3685	天墟九宫副本-主宫-宝箱-困难	宝箱	<与我对话开启宝箱>	0	99	1	1	3090	2000	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	771	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3359	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3686	天墟九宫副本-主宫-宝箱-挑战	宝箱	<与我对话开启宝箱>	0	99	1	1	3090	2000	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	771	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3359	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3687	天墟九宫副本-主宫-宝箱-炼狱	宝箱	<与我对话开启宝箱>	0	99	1	1	3090	2000	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	771	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3359	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3688	天墟九宫副本-主宫-宝箱-噩梦	宝箱	<与我对话开启宝箱>	0	99	1	1	3090	2000	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	771	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3359	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3689	天墟九宫副本-传送石	传送石		0	70	0	-1	5	2000	1	20	1	5	0	0	3000	2000	1	-1	-1	-1	-1	801	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
3690	天墟九宫副本-鬼厉	鬼厉	<与我对话开启副本>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	772	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3691	天墟九宫副本-小白	小白	<与我对话开启副本>	0	99	0	-1	5	2000	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	773	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3692	天墟九宫副本-朵一	朵一	<与我对话开启副本>	0	99	0	-1	5	1200	11	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	774	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3693	天墟九宫副本-主宫-最终平台机关（蓝）	机关·堇青	<注意头目状态变化，点我可破除无敌>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	798	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3359	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3694	天墟九宫副本-主宫-最终平台机关（绿）	机关·翡翠	<注意头目状态变化，点我可破除无敌>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	799	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3359	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3695	天墟九宫副本-主宫-最终平台机关（红）	机关·紫棠	<注意头目状态变化，点我可破除无敌>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	800	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3359	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3696	天墟九宫副本-辅宫-破阵点1	入阵·壹	<需站在此处>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3697	天墟九宫副本-辅宫-破阵点2	入阵·贰	<需站在此处>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3698	天墟九宫副本-辅宫-破阵点3	入阵·叁	<需站在此处>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3699	天墟九宫副本-辅宫-破阵点4	入阵·肆	<需站在此处>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3700	天墟九宫副本-辅宫-破阵点5	入阵·伍	<需站在此处>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3701	天墟九宫副本-破阵本-BOSS（血量2）	水灵姬		2	125	1	57	309	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	119	1	1	1	1	0	130797	0	2456	2457	2458	2459	2460	2461	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
3702	天墟九宫副本-破阵本-BOSS（血量3）	水灵姬		2	125	1	57	309	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	119	1	1	1	1	0	130797	0	2468	2469	2470	2471	2472	2473	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
3703	天墟九宫副本-破阵本-BOSS（血量4）	水灵姬		2	125	1	57	309	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	119	1	1	1	1	0	130797	0	2474	2475	2476	2477	2478	2479	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
3704	天墟九宫副本-破阵本-BOSS（血量5）	水灵姬		2	125	1	57	309	1200	3	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	119	1	1	1	1	0	130797	0	2480	2481	2482	2483	2484	2485	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	876502	878600	0	1	1	-1	0	1	-1	-1	-1	0	0
3705	蒸小爽的狗	枸杞		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	775	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3706	狗壹（1）	狗壹	<我才是枸杞>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	776	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3707	狗贰（1）	狗贰	<狗叁说错了>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	777	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3708	狗叁（1）	狗叁	<狗肆说错了>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	778	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3709	狗肆（1）	狗肆	<他们都说错了>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	779	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3710	狗壹（2）	狗壹	<狗贰说错了>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	780	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3711	狗贰（2）	狗贰	<狗叁说错了>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	781	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3712	狗叁（2）	狗叁	<他们都说错了>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	782	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3713	狗肆（2）	狗肆	<他们说的都对>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	783	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3714	狗壹（3）	狗壹	<狗肆是枸杞>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	784	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3715	狗贰（3）	狗贰	<我是枸杞>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	785	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3716	狗叁（3）	狗叁	<狗壹说错啦>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	786	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3717	狗肆（3）	狗肆	<狗壹是枸杞>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	787	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3718	狗壹（4）	狗壹	<狗贰说错了>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	788	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3719	狗贰（4）	狗贰	<我是枸杞>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	789	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3720	狗叁（4）	狗叁	<狗壹说错了>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	790	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3721	狗肆（4）	狗肆	<他们说的都对>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	791	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	3358	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3722	肖小瑶-河阳城	肖小瑶		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	792	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3723	白小凡-小池镇	白小凡		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	793	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
3724	肖小瑶-小池镇	肖小瑶		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	794	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
